partition_id,parent_id,depth,status,dimension,facet_id,reported_count,checked_at,url,validation_error
"6abcd6ae-a8e3-4991-82b6-d8b66bcc0e3e","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","62",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:62,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"4b63fec7-4a6e-4ef9-b423-adfffc196f0f","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","63",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:63,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"4610aa7f-aeea-450a-880f-44a219b1a959","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","64",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:64,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"f109e7ef-3d73-4f9a-a029-72c13717ddda","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","65",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:65,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"870f6791-23dd-4f08-9e8e-c67c0725d730","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","66",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:66,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"e334e2e3-5015-45c5-9af1-42929a2d3238","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","67",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:67,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"65c114e4-ca1f-4dd1-b002-4f9ee9d8df18","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","68",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:68,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"b90a4f1a-7662-4a0b-97fa-3c4c82a1610e","8db5a2ef-d6cb-48e8-8cec-6efc7178ca5d",2,"pending","INDUSTRY","69",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:69,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:91000003,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"f5921ecc-7d75-4553-b404-190db18a5148","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","1",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:1,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"dffec5b0-7ded-4966-8c6f-54eae48bb22b","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","3",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:3,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"73ee4acc-b896-4492-a013-f9b545762ec2","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","4",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:4,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"f0497a44-37af-47cf-9443-f819f8e31264","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","5",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:5,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"d72e90eb-548b-4982-8711-f542cf9f697d","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","6",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:6,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"2b917b85-ad72-442c-8ec1-7dce72df923b","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","7",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:7,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0b33109d-e072-4430-8305-aea7d47d9e8a","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","8",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:8,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"f930592b-e026-4a73-88b6-12e4e9306928","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","9",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:9,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"ae05a796-5853-4c64-ac56-2ee917f99cd3","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","10",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:10,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"869444e6-d948-47c0-b74e-99f5e1393208","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","11",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:11,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"8b351d66-118c-4431-8125-315acd540a61","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","12",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:12,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"d5e68186-bdeb-4677-a194-0dbf9d25a956","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","13",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:13,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"936aff25-1d17-4b23-841c-61d976503eb2","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","14",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:14,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"a9dd7d6a-8fa9-4cc5-b95b-1fb9802ebdb5","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","15",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:15,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"84989d7f-2b1e-4d7b-85db-824ea4545d35","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","16",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:16,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"53aa74d5-0635-4770-8b16-48e80a28fd95","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","17",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:17,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"2a0e8da9-b993-4960-985c-ff7bc74a38c4","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","18",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:18,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"ed764257-451c-4551-8a44-f273cd3ab384","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","19",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:19,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"d1ab3e00-4dd4-4bd2-a7eb-dd1636b63da4","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","20",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:20,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"7e7be6b4-22a5-4165-b782-4d8b766fb77b","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","21",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:21,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"f66519c8-58f3-4bc2-a583-2b54dcebc205","500dff99-a502-48f5-84cc-e59cc60b3bf2",2,"pending","INDUSTRY","22",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:22,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102393603,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
